data,mes,dia_semana,maquina,tipo_maquina,turno,operador,producao,capacidade_maxima,tempo_parado_min,motivo_parada,temperatura_celsius,eficiencia,status,producao_normalizada,mes_num
2025-06-11,June 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Maria Lima,141.0,140,0.0,Sem parada,83.3,1.0,Ótimo,0.32167832167832167,6
2025-04-11,April 2025,Friday,M2,Fresadora,Manhã,Pedro Santos,168.0,180,0.0,Sem parada,78.7,0.9333333333333333,Ótimo,0.5104895104895105,4
2025-05-26,May 2025,Monday,M3,Prensa Hidráulica,Noite,Pedro Santos,125.0,140,0.0,Sem parada,92.9,0.8928571428571429,Ótimo,0.2097902097902098,5
2025-04-21,April 2025,Monday,M3,Prensa Hidráulica,Manhã,João Pereira,147.0,140,0.0,Sem parada,83.2,1.0,Ótimo,0.36363636363636365,4
2025-03-14,March 2025,Friday,M2,Fresadora,Noite,Pedro Santos,191.0,180,0.0,Sem parada,78.7,1.0,Ótimo,0.6713286713286714,3
2025-06-23,June 2025,Monday,M2,Fresadora,Noite,Maria Lima,195.0,180,0.0,Sem parada,92.3,1.0,Ótimo,0.6993006993006993,6
2025-04-15,April 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Carlos Silva,126.0,140,0.0,Sem parada,93.7,0.9,Ótimo,0.21678321678321677,4
2025-01-10,January 2025,Friday,M5,Solda Robotica,Tarde,Pedro Santos,95.0,120,26.0,Manutenção preventiva,70.9,0.7916666666666666,Normal,0.0,1
2025-06-05,June 2025,Thursday,M2,Fresadora,Noite,Maria Lima,190.0,180,0.0,Sem parada,83.8,1.0,Ótimo,0.6643356643356644,6
2025-06-25,June 2025,Wednesday,M3,Prensa Hidráulica,Tarde,João Pereira,142.0,140,0.0,Sem parada,90.1,1.0,Ótimo,0.32867132867132864,6
2025-02-18,February 2025,Tuesday,M5,Solda Robotica,Manhã,Maria Lima,118.0,120,0.0,Sem parada,74.4,0.9833333333333333,Ótimo,0.16083916083916083,2
2025-02-18,February 2025,Tuesday,M2,Fresadora,Manhã,Pedro Santos,180.0,180,0.0,Sem parada,85.6,1.0,Ótimo,0.5944055944055944,2
2025-01-08,January 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Maria Lima,152.0,140,0.0,Sem parada,85.9,1.0,Ótimo,0.3986013986013986,1
2025-03-05,March 2025,Wednesday,M1,Torno CNC,Noite,Maria Lima,152.0,160,0.0,Sem parada,62.0,0.95,Ótimo,0.3986013986013986,3
2025-03-31,March 2025,Monday,M1,Torno CNC,Tarde,Maria Lima,147.0,160,20.0,Setup de máquina,74.5,0.91875,Ótimo,0.36363636363636365,3
2025-02-05,February 2025,Wednesday,M2,Fresadora,Noite,Pedro Santos,171.0,180,0.0,Sem parada,85.6,0.95,Ótimo,0.5314685314685315,2
2025-06-03,June 2025,Tuesday,M1,Torno CNC,Manhã,Maria Lima,158.0,160,0.0,Sem parada,70.6,0.9875,Ótimo,0.4405594405594406,6
2025-01-08,January 2025,Wednesday,M4,Injetora,Manhã,Maria Lima,196.0,200,0.0,Sem parada,91.2,0.98,Ótimo,0.7062937062937062,1
2025-06-02,June 2025,Monday,M2,Fresadora,Noite,Pedro Santos,188.0,180,0.0,Sem parada,86.5,1.0,Ótimo,0.6503496503496503,6
2025-01-30,January 2025,Thursday,M5,Solda Robotica,Noite,Maria Lima,121.0,120,0.0,Sem parada,69.3,1.0,Ótimo,0.18181818181818182,1
2025-01-01,January 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Ana Souza,142.0,140,0.0,Sem parada,80.4,1.0,Ótimo,0.32867132867132864,1
2025-05-12,May 2025,Monday,M3,Prensa Hidráulica,Manhã,Maria Lima,143.0,140,0.0,Sem parada,85.0,1.0,Ótimo,0.3356643356643357,5
2025-05-16,May 2025,Friday,M4,Injetora,Noite,João Pereira,185.0,200,0.0,Sem parada,99.8,0.925,Ótimo,0.6293706293706294,5
2025-05-19,May 2025,Monday,M1,Torno CNC,Manhã,Maria Lima,172.0,160,0.0,Sem parada,72.7,1.0,Ótimo,0.5384615384615384,5
2025-03-18,March 2025,Tuesday,M2,Fresadora,Manhã,Ana Souza,173.0,180,0.0,Sem parada,91.4,0.9611111111111111,Ótimo,0.5454545454545454,3
2025-02-12,February 2025,Wednesday,M1,Torno CNC,Tarde,Pedro Santos,160.0,160,0.0,Sem parada,81.4,1.0,Ótimo,0.45454545454545453,2
2025-02-14,February 2025,Friday,M4,Injetora,Tarde,João Pereira,212.0,200,0.0,Sem parada,97.1,1.0,Ótimo,0.8181818181818182,2
2025-05-14,May 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Ana Souza,144.0,140,0.0,Sem parada,88.5,1.0,Ótimo,0.34265734265734266,5
2025-01-28,January 2025,Tuesday,M1,Torno CNC,Noite,Pedro Santos,170.0,160,0.0,Sem parada,63.9,1.0,Ótimo,0.5244755244755245,1
2025-03-20,March 2025,Thursday,M4,Injetora,Manhã,Maria Lima,208.0,200,0.0,Sem parada,95.9,1.0,Ótimo,0.7902097902097902,3
2025-06-30,June 2025,Monday,M1,Torno CNC,Manhã,Pedro Santos,152.0,160,0.0,Sem parada,71.5,0.95,Ótimo,0.3986013986013986,6
2025-05-05,May 2025,Monday,M1,Torno CNC,Manhã,Ana Souza,183.0,160,0.0,Sem parada,73.9,1.0,Ótimo,0.6153846153846154,5
2025-05-30,May 2025,Friday,M5,Solda Robotica,Tarde,Maria Lima,119.0,120,36.0,Falha mecânica,63.7,0.9916666666666667,Ótimo,0.16783216783216784,5
2025-03-13,March 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,133.0,140,0.0,Sem parada,92.3,0.95,Ótimo,0.26573426573426573,3
2025-04-10,April 2025,Thursday,M3,Prensa Hidráulica,Noite,Maria Lima,111.0,140,41.0,Falha mecânica,85.9,0.7928571428571428,Normal,0.11188811188811189,4
2025-06-06,June 2025,Friday,M2,Fresadora,Manhã,Maria Lima,168.0,180,12.0,Setup de máquina,85.9,0.9333333333333333,Ótimo,0.5104895104895105,6
2025-03-11,March 2025,Tuesday,M4,Injetora,Noite,Carlos Silva,190.0,200,0.0,Sem parada,95.9,0.95,Ótimo,0.6643356643356644,3
2025-03-18,March 2025,Tuesday,M3,Prensa Hidráulica,Noite,Maria Lima,129.0,140,0.0,Sem parada,92.1,0.9214285714285714,Ótimo,0.23776223776223776,3
2025-03-21,March 2025,Friday,M2,Fresadora,Tarde,Ana Souza,190.0,180,0.0,Sem parada,82.8,1.0,Ótimo,0.6643356643356644,3
2025-04-09,April 2025,Wednesday,M1,Torno CNC,Noite,Ana Souza,159.0,160,0.0,Sem parada,83.2,0.99375,Ótimo,0.44755244755244755,4
2025-05-29,May 2025,Thursday,M4,Injetora,Manhã,Carlos Silva,194.0,200,0.0,Sem parada,97.2,0.97,Ótimo,0.6923076923076923,5
2025-01-30,January 2025,Thursday,M5,Solda Robotica,Manhã,Maria Lima,144.0,120,0.0,Sem parada,70.3,1.0,Ótimo,0.34265734265734266,1
2025-05-05,May 2025,Monday,M1,Torno CNC,Noite,Maria Lima,146.0,160,0.0,Sem parada,71.1,0.9125,Ótimo,0.35664335664335667,5
2025-06-05,June 2025,Thursday,M4,Injetora,Manhã,Maria Lima,210.0,200,0.0,Sem parada,94.3,1.0,Ótimo,0.8041958041958042,6
2025-05-27,May 2025,Tuesday,M1,Torno CNC,Noite,João Pereira,158.0,160,0.0,Sem parada,78.7,0.9875,Ótimo,0.4405594405594406,5
2025-03-21,March 2025,Friday,M3,Prensa Hidráulica,Tarde,Pedro Santos,129.0,140,0.0,Sem parada,95.4,0.9214285714285714,Ótimo,0.23776223776223776,3
2025-03-18,March 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Pedro Santos,124.0,140,41.0,Manutenção preventiva,88.0,0.8857142857142857,Ótimo,0.20279720279720279,3
2025-01-16,January 2025,Thursday,M5,Solda Robotica,Manhã,João Pereira,119.0,120,0.0,Sem parada,65.0,0.9916666666666667,Ótimo,0.16783216783216784,1
2025-03-06,March 2025,Thursday,M1,Torno CNC,Noite,Maria Lima,169.0,160,0.0,Sem parada,76.5,1.0,Ótimo,0.5174825174825175,3
2025-05-23,May 2025,Friday,M5,Solda Robotica,Tarde,Carlos Silva,119.0,120,0.0,Sem parada,76.1,0.9916666666666667,Ótimo,0.16783216783216784,5
2025-01-08,January 2025,Wednesday,M4,Injetora,Noite,Ana Souza,198.0,200,0.0,Sem parada,96.7,0.99,Ótimo,0.7202797202797203,1
2025-05-07,May 2025,Wednesday,M4,Injetora,Tarde,Pedro Santos,231.0,200,0.0,Sem parada,92.5,1.0,Ótimo,0.951048951048951,5
2025-06-20,June 2025,Friday,M3,Prensa Hidráulica,Tarde,João Pereira,139.0,140,0.0,Sem parada,90.4,0.9928571428571429,Ótimo,0.3076923076923077,6
2025-02-12,February 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Maria Lima,138.0,140,0.0,Sem parada,91.4,0.9857142857142858,Ótimo,0.3006993006993007,2
2025-06-16,June 2025,Monday,M1,Torno CNC,Manhã,João Pereira,158.0,160,0.0,Sem parada,82.3,0.9875,Ótimo,0.4405594405594406,6
2025-01-06,January 2025,Monday,M4,Injetora,Manhã,João Pereira,204.0,200,0.0,Sem parada,94.6,1.0,Ótimo,0.7622377622377622,1
2025-05-15,May 2025,Thursday,M5,Solda Robotica,Tarde,Carlos Silva,116.0,120,0.0,Sem parada,64.3,0.9666666666666667,Ótimo,0.14685314685314685,5
2025-02-28,February 2025,Friday,M5,Solda Robotica,Tarde,Pedro Santos,102.0,120,0.0,Sem parada,72.5,0.85,Ótimo,0.04895104895104895,2
2025-01-21,January 2025,Tuesday,M4,Injetora,Noite,Ana Souza,166.0,200,0.0,Sem parada,94.6,0.83,Normal,0.4965034965034965,1
2025-01-10,January 2025,Friday,M3,Prensa Hidráulica,Noite,Pedro Santos,140.0,140,0.0,Sem parada,84.6,1.0,Ótimo,0.3146853146853147,1
2025-06-12,June 2025,Thursday,M5,Solda Robotica,Manhã,Pedro Santos,115.0,120,0.0,Sem parada,63.1,0.9583333333333334,Ótimo,0.13986013986013987,6
2025-04-22,April 2025,Tuesday,M1,Torno CNC,Noite,Carlos Silva,160.0,160,38.0,Falta de insumo,82.2,1.0,Ótimo,0.45454545454545453,4
2025-06-17,June 2025,Tuesday,M1,Torno CNC,Tarde,Pedro Santos,164.0,160,0.0,Sem parada,76.0,1.0,Ótimo,0.4825174825174825,6
2025-01-16,January 2025,Thursday,M4,Injetora,Manhã,Maria Lima,188.0,200,0.0,Sem parada,93.9,0.94,Ótimo,0.6503496503496503,1
2025-03-28,March 2025,Friday,M4,Injetora,Tarde,João Pereira,215.0,200,0.0,Sem parada,103.1,1.0,Ótimo,0.8391608391608392,3
2025-02-25,February 2025,Tuesday,M2,Fresadora,Tarde,Carlos Silva,165.0,180,0.0,Sem parada,79.5,0.9166666666666666,Ótimo,0.48951048951048953,2
2025-05-21,May 2025,Wednesday,M4,Injetora,Manhã,Pedro Santos,192.0,200,0.0,Sem parada,97.8,0.96,Ótimo,0.6783216783216783,5
2025-01-02,January 2025,Thursday,M2,Fresadora,Manhã,Maria Lima,183.0,180,0.0,Sem parada,75.2,1.0,Ótimo,0.6153846153846154,1
2025-02-10,February 2025,Monday,M2,Fresadora,Manhã,Ana Souza,180.0,180,0.0,Sem parada,97.3,1.0,Ótimo,0.5944055944055944,2
2025-05-13,May 2025,Tuesday,M1,Torno CNC,Noite,João Pereira,156.0,160,9.0,Setup de máquina,83.5,0.975,Ótimo,0.42657342657342656,5
2025-01-28,January 2025,Tuesday,M1,Torno CNC,Manhã,Ana Souza,160.0,160,0.0,Sem parada,83.4,1.0,Ótimo,0.45454545454545453,1
2025-06-06,June 2025,Friday,M3,Prensa Hidráulica,Noite,Pedro Santos,136.0,140,0.0,Sem parada,85.2,0.9714285714285714,Ótimo,0.2867132867132867,6
2025-02-10,February 2025,Monday,M3,Prensa Hidráulica,Noite,Ana Souza,120.0,140,36.0,Setup de máquina,92.4,0.8571428571428571,Ótimo,0.17482517482517482,2
2025-05-16,May 2025,Friday,M3,Prensa Hidráulica,Manhã,Maria Lima,131.0,140,23.0,Manutenção preventiva,89.7,0.9357142857142857,Ótimo,0.2517482517482518,5
2025-03-06,March 2025,Thursday,M4,Injetora,Noite,Maria Lima,218.0,200,0.0,Sem parada,98.6,1.0,Ótimo,0.8601398601398601,3
2025-03-04,March 2025,Tuesday,M4,Injetora,Manhã,Maria Lima,193.0,200,0.0,Sem parada,95.9,0.965,Ótimo,0.6853146853146853,3
2025-01-03,January 2025,Friday,M1,Torno CNC,Tarde,Pedro Santos,145.0,160,0.0,Sem parada,69.0,0.90625,Ótimo,0.34965034965034963,1
2025-04-30,April 2025,Wednesday,M2,Fresadora,Manhã,Pedro Santos,142.0,180,0.0,Sem parada,85.0,0.7888888888888889,Normal,0.32867132867132864,4
2025-06-18,June 2025,Wednesday,M4,Injetora,Noite,Carlos Silva,168.0,200,0.0,Sem parada,95.2,0.84,Normal,0.5104895104895105,6
2025-01-21,January 2025,Tuesday,M2,Fresadora,Tarde,Maria Lima,195.0,180,0.0,Sem parada,76.2,1.0,Ótimo,0.6993006993006993,1
2025-04-10,April 2025,Thursday,M5,Solda Robotica,Tarde,João Pereira,116.0,120,0.0,Sem parada,68.4,0.9666666666666667,Ótimo,0.14685314685314685,4
2025-01-30,January 2025,Thursday,M4,Injetora,Noite,João Pereira,195.0,200,0.0,Sem parada,89.5,0.975,Ótimo,0.6993006993006993,1
2025-02-21,February 2025,Friday,M2,Fresadora,Noite,João Pereira,195.0,180,0.0,Sem parada,90.9,1.0,Ótimo,0.6993006993006993,2
2025-04-10,April 2025,Thursday,M4,Injetora,Manhã,Maria Lima,198.0,200,0.0,Sem parada,86.8,0.99,Ótimo,0.7202797202797203,4
2025-03-06,March 2025,Thursday,M4,Injetora,Tarde,João Pereira,183.0,200,0.0,Sem parada,97.7,0.915,Ótimo,0.6153846153846154,3
2025-04-25,April 2025,Friday,M4,Injetora,Tarde,Pedro Santos,190.0,200,0.0,Sem parada,103.6,0.95,Ótimo,0.6643356643356644,4
2025-01-31,January 2025,Friday,M4,Injetora,Noite,Carlos Silva,191.0,200,0.0,Sem parada,97.4,0.955,Ótimo,0.6713286713286714,1
2025-02-27,February 2025,Thursday,M5,Solda Robotica,Noite,Ana Souza,113.0,120,0.0,Sem parada,69.7,0.9416666666666667,Ótimo,0.1258741258741259,2
2025-01-14,January 2025,Tuesday,M5,Solda Robotica,Manhã,Carlos Silva,123.0,120,0.0,Sem parada,66.5,1.0,Ótimo,0.1958041958041958,1
2025-04-18,April 2025,Friday,M1,Torno CNC,Noite,Carlos Silva,168.0,160,0.0,Sem parada,77.1,1.0,Ótimo,0.5104895104895105,4
2025-02-04,February 2025,Tuesday,M1,Torno CNC,Manhã,Pedro Santos,163.0,160,0.0,Sem parada,66.4,1.0,Ótimo,0.4755244755244755,2
2025-01-08,January 2025,Wednesday,M3,Prensa Hidráulica,Noite,Carlos Silva,149.0,140,0.0,Sem parada,99.5,1.0,Ótimo,0.3776223776223776,1
2025-01-06,January 2025,Monday,M2,Fresadora,Manhã,Ana Souza,184.0,180,0.0,Sem parada,86.3,1.0,Ótimo,0.6223776223776224,1
2025-02-13,February 2025,Thursday,M2,Fresadora,Manhã,Pedro Santos,165.0,180,0.0,Sem parada,88.5,0.9166666666666666,Ótimo,0.48951048951048953,2
2025-01-15,January 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,176.0,180,0.0,Sem parada,90.5,0.9777777777777777,Ótimo,0.5664335664335665,1
2025-03-10,March 2025,Monday,M1,Torno CNC,Noite,João Pereira,165.0,160,0.0,Sem parada,71.7,1.0,Ótimo,0.48951048951048953,3
2025-04-01,April 2025,Tuesday,M3,Prensa Hidráulica,Noite,Maria Lima,142.0,140,0.0,Sem parada,92.3,1.0,Ótimo,0.32867132867132864,4
2025-04-18,April 2025,Friday,M2,Fresadora,Noite,Pedro Santos,186.0,180,0.0,Sem parada,88.9,1.0,Ótimo,0.6363636363636364,4
2025-06-30,June 2025,Monday,M3,Prensa Hidráulica,Noite,Ana Souza,124.0,140,0.0,Sem parada,93.0,0.8857142857142857,Ótimo,0.20279720279720279,6
2025-06-18,June 2025,Wednesday,M1,Torno CNC,Noite,Pedro Santos,170.0,160,0.0,Sem parada,71.0,1.0,Ótimo,0.5244755244755245,6
2025-06-11,June 2025,Wednesday,M1,Torno CNC,Tarde,Carlos Silva,158.0,160,0.0,Sem parada,72.2,0.9875,Ótimo,0.4405594405594406,6
2025-02-17,February 2025,Monday,M2,Fresadora,Noite,Pedro Santos,200.0,180,0.0,Sem parada,89.6,1.0,Ótimo,0.7342657342657343,2
2025-01-16,January 2025,Thursday,M5,Solda Robotica,Noite,Ana Souza,114.0,120,33.0,Manutenção preventiva,65.9,0.95,Ótimo,0.13286713286713286,1
2025-06-23,June 2025,Monday,M4,Injetora,Noite,João Pereira,204.0,200,0.0,Sem parada,84.3,1.0,Ótimo,0.7622377622377622,6
2025-06-23,June 2025,Monday,M5,Solda Robotica,Tarde,João Pereira,151.0,120,0.0,Sem parada,81.5,1.0,Ótimo,0.3916083916083916,6
2025-06-24,June 2025,Tuesday,M4,Injetora,Noite,Carlos Silva,205.0,200,0.0,Sem parada,95.8,1.0,Ótimo,0.7692307692307693,6
2025-06-26,June 2025,Thursday,M3,Prensa Hidráulica,Manhã,Maria Lima,142.0,140,0.0,Sem parada,88.8,1.0,Ótimo,0.32867132867132864,6
2025-05-27,May 2025,Tuesday,M4,Injetora,Manhã,Maria Lima,207.0,200,0.0,Sem parada,93.7,1.0,Ótimo,0.7832167832167832,5
2025-02-19,February 2025,Wednesday,M2,Fresadora,Manhã,Pedro Santos,179.0,180,0.0,Sem parada,90.9,0.9944444444444445,Ótimo,0.5874125874125874,2
2025-02-03,February 2025,Monday,M1,Torno CNC,Tarde,Ana Souza,146.0,160,0.0,Sem parada,78.1,0.9125,Ótimo,0.35664335664335667,2
2025-05-06,May 2025,Tuesday,M2,Fresadora,Tarde,Carlos Silva,181.0,180,0.0,Sem parada,83.7,1.0,Ótimo,0.6013986013986014,5
2025-06-26,June 2025,Thursday,M2,Fresadora,Noite,Maria Lima,188.0,180,0.0,Sem parada,82.9,1.0,Ótimo,0.6503496503496503,6
2025-05-30,May 2025,Friday,M2,Fresadora,Manhã,Maria Lima,156.0,180,0.0,Sem parada,82.4,0.8666666666666667,Ótimo,0.42657342657342656,5
2025-06-27,June 2025,Friday,M1,Torno CNC,Noite,Carlos Silva,143.0,160,0.0,Sem parada,66.0,0.89375,Ótimo,0.3356643356643357,6
2025-03-28,March 2025,Friday,M4,Injetora,Manhã,João Pereira,173.0,200,0.0,Sem parada,91.0,0.865,Ótimo,0.5454545454545454,3
2025-02-26,February 2025,Wednesday,M1,Torno CNC,Tarde,Maria Lima,161.0,160,0.0,Sem parada,77.7,1.0,Ótimo,0.46153846153846156,2
2025-04-04,April 2025,Friday,M1,Torno CNC,Noite,João Pereira,170.0,160,0.0,Sem parada,74.0,1.0,Ótimo,0.5244755244755245,4
2025-01-23,January 2025,Thursday,M2,Fresadora,Manhã,João Pereira,170.0,180,0.0,Sem parada,79.6,0.9444444444444444,Ótimo,0.5244755244755245,1
2025-04-08,April 2025,Tuesday,M5,Solda Robotica,Noite,Maria Lima,105.0,120,0.0,Sem parada,74.1,0.875,Ótimo,0.06993006993006994,4
2025-04-07,April 2025,Monday,M5,Solda Robotica,Tarde,Maria Lima,96.0,120,0.0,Sem parada,69.3,0.8,Normal,0.006993006993006993,4
2025-05-14,May 2025,Wednesday,M1,Torno CNC,Noite,Carlos Silva,175.0,160,0.0,Sem parada,72.4,1.0,Ótimo,0.5594405594405595,5
2025-01-29,January 2025,Wednesday,M5,Solda Robotica,Manhã,Maria Lima,128.0,120,24.0,Falha mecânica,67.4,1.0,Ótimo,0.23076923076923078,1
2025-02-11,February 2025,Tuesday,M1,Torno CNC,Manhã,Carlos Silva,157.0,160,0.0,Sem parada,71.0,0.98125,Ótimo,0.43356643356643354,2
2025-06-20,June 2025,Friday,M3,Prensa Hidráulica,Manhã,Ana Souza,127.0,140,0.0,Sem parada,94.1,0.9071428571428571,Ótimo,0.22377622377622378,6
2025-06-13,June 2025,Friday,M4,Injetora,Manhã,João Pereira,167.0,200,8.0,Setup de máquina,89.7,0.835,Normal,0.5034965034965035,6
2025-01-29,January 2025,Wednesday,M3,Prensa Hidráulica,Noite,Maria Lima,141.0,140,0.0,Sem parada,93.6,1.0,Ótimo,0.32167832167832167,1
2025-02-10,February 2025,Monday,M4,Injetora,Tarde,Carlos Silva,203.0,200,0.0,Sem parada,87.4,1.0,Ótimo,0.7552447552447552,2
2025-03-04,March 2025,Tuesday,M1,Torno CNC,Manhã,João Pereira,160.0,160,0.0,Sem parada,77.6,1.0,Ótimo,0.45454545454545453,3
2025-02-04,February 2025,Tuesday,M4,Injetora,Tarde,Ana Souza,170.0,200,0.0,Sem parada,88.6,0.85,Ótimo,0.5244755244755245,2
2025-02-21,February 2025,Friday,M4,Injetora,Noite,Pedro Santos,225.0,200,0.0,Sem parada,97.3,1.0,Ótimo,0.9090909090909091,2
2025-03-26,March 2025,Wednesday,M4,Injetora,Manhã,Maria Lima,196.0,200,0.0,Sem parada,90.1,0.98,Ótimo,0.7062937062937062,3
2025-01-17,January 2025,Friday,M1,Torno CNC,Tarde,João Pereira,158.0,160,0.0,Sem parada,77.0,0.9875,Ótimo,0.4405594405594406,1
2025-03-17,March 2025,Monday,M4,Injetora,Noite,Carlos Silva,214.0,200,0.0,Sem parada,94.6,1.0,Ótimo,0.8321678321678322,3
2025-02-27,February 2025,Thursday,M3,Prensa Hidráulica,Manhã,Carlos Silva,133.0,140,0.0,Sem parada,84.9,0.95,Ótimo,0.26573426573426573,2
2025-03-13,March 2025,Thursday,M1,Torno CNC,Manhã,Carlos Silva,161.0,160,0.0,Sem parada,66.2,1.0,Ótimo,0.46153846153846156,3
2025-06-25,June 2025,Wednesday,M5,Solda Robotica,Tarde,Pedro Santos,102.0,120,0.0,Sem parada,63.9,0.85,Ótimo,0.04895104895104895,6
2025-05-02,May 2025,Friday,M5,Solda Robotica,Tarde,Maria Lima,121.0,120,0.0,Sem parada,74.7,1.0,Ótimo,0.18181818181818182,5
2025-06-16,June 2025,Monday,M5,Solda Robotica,Manhã,Carlos Silva,129.0,120,0.0,Sem parada,70.3,1.0,Ótimo,0.23776223776223776,6
2025-05-14,May 2025,Wednesday,M2,Fresadora,Tarde,Carlos Silva,196.0,180,0.0,Sem parada,86.0,1.0,Ótimo,0.7062937062937062,5
2025-01-28,January 2025,Tuesday,M4,Injetora,Noite,Carlos Silva,207.0,200,0.0,Sem parada,96.7,1.0,Ótimo,0.7832167832167832,1
2025-06-24,June 2025,Tuesday,M5,Solda Robotica,Tarde,João Pereira,99.0,120,0.0,Sem parada,70.9,0.825,Normal,0.027972027972027972,6
2025-02-12,February 2025,Wednesday,M4,Injetora,Noite,Pedro Santos,202.0,200,0.0,Sem parada,91.5,1.0,Ótimo,0.7482517482517482,2
2025-04-28,April 2025,Monday,M4,Injetora,Tarde,Carlos Silva,207.0,200,0.0,Sem parada,97.7,1.0,Ótimo,0.7832167832167832,4
2025-04-16,April 2025,Wednesday,M5,Solda Robotica,Manhã,Carlos Silva,109.0,120,0.0,Sem parada,64.6,0.9083333333333333,Ótimo,0.0979020979020979,4
2025-02-05,February 2025,Wednesday,M1,Torno CNC,Noite,Carlos Silva,147.0,160,0.0,Sem parada,88.2,0.91875,Ótimo,0.36363636363636365,2
2025-06-10,June 2025,Tuesday,M1,Torno CNC,Manhã,Maria Lima,152.0,160,0.0,Sem parada,74.6,0.95,Ótimo,0.3986013986013986,6
2025-01-10,January 2025,Friday,M1,Torno CNC,Manhã,Maria Lima,155.0,160,35.0,Falta de insumo,80.7,0.96875,Ótimo,0.4195804195804196,1
2025-01-13,January 2025,Monday,M3,Prensa Hidráulica,Manhã,Pedro Santos,163.0,140,0.0,Sem parada,95.2,1.0,Ótimo,0.4755244755244755,1
2025-05-01,May 2025,Thursday,M2,Fresadora,Manhã,Maria Lima,161.0,180,0.0,Sem parada,84.0,0.8944444444444445,Ótimo,0.46153846153846156,5
2025-03-14,March 2025,Friday,M1,Torno CNC,Noite,Pedro Santos,169.0,160,0.0,Sem parada,73.6,1.0,Ótimo,0.5174825174825175,3
2025-02-03,February 2025,Monday,M4,Injetora,Tarde,João Pereira,203.0,200,0.0,Sem parada,94.5,1.0,Ótimo,0.7552447552447552,2
2025-05-27,May 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Não informado,120.0,140,0.0,Sem parada,97.5,0.8571428571428571,Ótimo,0.17482517482517482,5
2025-03-05,March 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Pedro Santos,138.0,140,48.0,Falha mecânica,89.2,0.9857142857142858,Ótimo,0.3006993006993007,3
2025-03-12,March 2025,Wednesday,M4,Injetora,Manhã,Carlos Silva,183.0,200,0.0,Sem parada,104.3,0.915,Ótimo,0.6153846153846154,3
2025-06-02,June 2025,Monday,M2,Fresadora,Manhã,Pedro Santos,186.0,180,0.0,Sem parada,81.3,1.0,Ótimo,0.6363636363636364,6
2025-01-20,January 2025,Monday,M5,Solda Robotica,Noite,João Pereira,131.0,120,0.0,Sem parada,70.3,1.0,Ótimo,0.2517482517482518,1
2025-05-23,May 2025,Friday,M4,Injetora,Tarde,Pedro Santos,219.0,200,0.0,Sem parada,95.7,1.0,Ótimo,0.8671328671328671,5
2025-01-14,January 2025,Tuesday,M2,Fresadora,Noite,Ana Souza,181.0,180,0.0,Sem parada,88.3,1.0,Ótimo,0.6013986013986014,1
2025-05-09,May 2025,Friday,M4,Injetora,Manhã,Pedro Santos,199.0,200,0.0,Sem parada,97.4,0.995,Ótimo,0.7272727272727273,5
2025-05-07,May 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Pedro Santos,144.0,140,0.0,Sem parada,79.5,1.0,Ótimo,0.34265734265734266,5
2025-04-07,April 2025,Monday,M4,Injetora,Manhã,Maria Lima,204.0,200,0.0,Sem parada,96.0,1.0,Ótimo,0.7622377622377622,4
2025-05-22,May 2025,Thursday,M4,Injetora,Manhã,João Pereira,206.0,200,0.0,Sem parada,101.0,1.0,Ótimo,0.7762237762237763,5
2025-04-09,April 2025,Wednesday,M3,Prensa Hidráulica,Noite,João Pereira,125.0,140,41.0,Falta de insumo,85.0,0.8928571428571429,Ótimo,0.2097902097902098,4
2025-06-04,June 2025,Wednesday,M2,Fresadora,Tarde,João Pereira,205.0,180,0.0,Sem parada,85.0,1.0,Ótimo,0.7692307692307693,6
2025-03-07,March 2025,Friday,M3,Prensa Hidráulica,Manhã,Maria Lima,135.0,140,0.0,Sem parada,85.8,0.9642857142857143,Ótimo,0.27972027972027974,3
2025-04-24,April 2025,Thursday,M3,Prensa Hidráulica,Manhã,Ana Souza,125.0,140,0.0,Sem parada,93.4,0.8928571428571429,Ótimo,0.2097902097902098,4
2025-03-26,March 2025,Wednesday,M2,Fresadora,Tarde,Maria Lima,157.0,180,0.0,Sem parada,89.5,0.8722222222222222,Ótimo,0.43356643356643354,3
2025-03-27,March 2025,Thursday,M1,Torno CNC,Noite,João Pereira,136.0,160,48.0,Manutenção preventiva,76.8,0.85,Ótimo,0.2867132867132867,3
2025-01-01,January 2025,Wednesday,M4,Injetora,Tarde,João Pereira,223.0,200,0.0,Sem parada,93.9,1.0,Ótimo,0.8951048951048951,1
2025-06-03,June 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Ana Souza,115.0,140,0.0,Sem parada,94.4,0.8214285714285714,Normal,0.13986013986013987,6
