data,mes,dia_semana,maquina,tipo_maquina,turno,operador,producao,capacidade_maxima,tempo_parado_min,motivo_parada,temperatura_celsius
13/06/2025,June 2025,Friday,M4,Injetora,Manhã,João Pereira,167.0,200,8,Setup de máquina,89.7
29/01/2025,January 2025,Wednesday,M3,Prensa Hidráulica,Noite,Maria Lima,141.0,140,0,Sem parada,93.6
10/02/2025,February 2025,Monday,M4,Injetora,Tarde,Carlos Silva,203.0,200,0,Sem parada,87.4
04/03/2025,March 2025,Tuesday,M1,Torno CNC,Manhã,João Pereira,160.0,160,0,Sem parada,77.6
04/02/2025,February 2025,Tuesday,M4,Injetora,Tarde,Ana Souza,170.0,200,0,Sem parada,88.6
21/02/2025,February 2025,Friday,M4,Injetora,Noite,Pedro Santos,225.0,200,0,Sem parada,97.3
26/03/2025,March 2025,Wednesday,M4,Injetora,Manhã,Maria Lima,196.0,200,0,Sem parada,90.1
17/01/2025,January 2025,Friday,M1,Torno CNC,Tarde,João Pereira,158.0,160,0,Sem parada,77.0
17/03/2025,March 2025,Monday,M4,Injetora,Noite,Carlos Silva,214.0,200,0,Sem parada,94.6
27/02/2025,February 2025,Thursday,m3,Prensa Hidráulica,Manhã,Carlos Silva,133.0,140,0,Sem parada,84.9
13/03/2025,March 2025,Thursday,M1,Torno CNC,Manhã,Carlos Silva,161.0,160,0,Sem parada,66.2
25/06/2025,June 2025,Wednesday,M5,Solda Robotica,Tarde,Pedro Santos,102.0,120,0,Sem parada,63.9
02/05/2025,May 2025,Friday,m5,Solda Robotica,Tarde,Maria Lima,121.0,120,0,Sem parada,74.7
16/06/2025,June 2025,Monday,M5,Solda Robotica,Manhã,Carlos Silva,129.0,120,0,Sem parada,70.3
14/05/2025,May 2025,Wednesday,M2,Fresadora,Tarde,Carlos Silva,196.0,180,0,Sem parada,86.0
28/01/2025,January 2025,Tuesday,M4,Injetora,Noite,Carlos Silva,207.0,200,0,Sem parada,96.7
24/06/2025,June 2025,Tuesday,M5,Solda Robotica,Tarde,João Pereira,99.0,120,0,Sem parada,70.9
12/02/2025,February 2025,Wednesday,M4,Injetora,Noite,Pedro Santos,202.0,200,0,Sem parada,91.5
28/04/2025,April 2025,Monday,M4,Injetora,Tarde,Carlos Silva,207.0,200,0,Sem parada,97.7
16/04/2025,April 2025,Wednesday,M5,Solda Robotica,Manhã,Carlos Silva,109.0,120,0,Sem parada,64.6
05/02/2025,February 2025,Wednesday,M1,Torno CNC,Noite,Carlos Silva,147.0,160,0,Sem parada,88.2
10/06/2025,June 2025,Tuesday,M1,Torno CNC,Manhã,Maria Lima,152.0,160,0,Sem parada,74.6
10/01/2025,January 2025,Friday,M1,Torno CNC,Manhã,Maria Lima,155.0,160,35,Falta de insumo,80.7
13/01/2025,January 2025,Monday,M3,Prensa Hidráulica,Manhã,Pedro Santos,163.0,140,0,Sem parada,95.2
01/05/2025,May 2025,Thursday,M2,Fresadora,Manhã,Maria Lima,161.0,180,0,Sem parada,84.0
14/03/2025,March 2025,Friday,M1,Torno CNC,Noite,Pedro Santos,169.0,160,0,Sem parada,73.6
03/02/2025,February 2025,Monday,M4,Injetora,Tarde,João Pereira,203.0,200,0,Sem parada,94.5
27/05/2025,May 2025,Tuesday,M3,Prensa Hidráulica,Manhã,,120.0,140,0,Sem parada,97.5
05/03/2025,March 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Pedro Santos,138.0,140,48,Falha mecânica,89.2
12/03/2025,March 2025,Wednesday,M4,Injetora,Manhã,Carlos Silva,183.0,200,0,Sem parada,104.3
02/06/2025,June 2025,Monday,M2,Fresadora,Manhã,Pedro Santos,186.0,180,0,Sem parada,81.3
20/01/2025,January 2025,Monday,M5,Solda Robotica,Noite,João Pereira,131.0,120,0,Sem parada,70.3
23/05/2025,May 2025,Friday,M4,Injetora,Tarde,Pedro Santos,219.0,200,0,Sem parada,95.7
14/01/2025,January 2025,Tuesday,M2,Fresadora,Noite,Ana Souza,181.0,180,0,Sem parada,88.3
09/05/2025,May 2025,Friday,M4,Injetora,Manhã,Pedro Santos,199.0,200,0,Sem parada,97.4
07/05/2025,May 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Pedro Santos,144.0,140,0,Sem parada,79.5
07/04/2025,April 2025,Monday,M4,Injetora,Manhã,Maria Lima,204.0,200,0,Sem parada,96.0
22/05/2025,May 2025,Thursday,M4,Injetora,Manhã,João Pereira,206.0,200,0,Sem parada,101.0
09/04/2025,April 2025,Wednesday,M3,Prensa Hidráulica,Noite,João Pereira,125.0,140,41,Falta de insumo,85.0
04/06/2025,June 2025,Wednesday,M2,Fresadora,Tarde,João Pereira,205.0,180,0,Sem parada,85.0
07/03/2025,March 2025,Friday,M3,Prensa Hidráulica,Manhã,Maria Lima,135.0,140,0,Sem parada,85.8
24/04/2025,April 2025,Thursday,m3,Prensa Hidráulica,Manhã,Ana Souza,125.0,140,0,Sem parada,93.4
26/03/2025,March 2025,Wednesday,M2,Fresadora,Tarde,Maria Lima,157.0,180,0,Sem parada,89.5
27/03/2025,March 2025,Thursday,m1,Torno CNC,Noite,João Pereira,136.0,160,48,Manutenção preventiva,76.8
01/01/2025,January 2025,Wednesday,M4,Injetora,Tarde,João Pereira,223.0,200,0,Sem parada,93.9
03/06/2025,June 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Ana Souza,115.0,140,0,Sem parada,94.4
11/04/2025,April 2025,Friday,M2,Fresadora,Noite,João Pereira,194.0,180,0,Sem parada,84.6
27/01/2025,January 2025,Monday,M5,Solda Robotica,Manhã,Carlos Silva,131.0,120,0,Sem parada,68.0
28/01/2025,January 2025,Tuesday,M3,Prensa Hidráulica,Manhã,João Pereira,147.0,140,0,Sem parada,101.4
12/03/2025,March 2025,Wednesday,M2,Fresadora,Tarde,Ana Souza,181.0,180,0,Sem parada,92.4
27/02/2025,February 2025,Thursday,M4,Injetora,Noite,João Pereira,168.0,200,0,Sem parada,96.9
26/05/2025,May 2025,Monday,M2,Fresadora,Tarde,Pedro Santos,178.0,180,0,Sem parada,87.9
08/05/2025,May 2025,Thursday,M5,Solda Robotica,Tarde,Maria Lima,121.0,120,0,Sem parada,66.2
13/01/2025,January 2025,Monday,M4,Injetora,Manhã,Pedro Santos,207.0,200,0,Sem parada,98.9
27/06/2025,June 2025,Friday,M4,Injetora,Manhã,Carlos Silva,218.0,200,0,Sem parada,97.4
30/01/2025,January 2025,Thursday,M3,Prensa Hidráulica,Noite,Maria Lima,109.0,140,0,Sem parada,89.7
09/04/2025,April 2025,Wednesday,M2,Fresadora,Tarde,Carlos Silva,175.0,180,0,Sem parada,88.0
14/03/2025,March 2025,Friday,M3,Prensa Hidráulica,Tarde,João Pereira,145.0,140,0,Sem parada,89.8
25/04/2025,April 2025,Friday,M1,Torno CNC,Noite,Ana Souza,171.0,160,0,Sem parada,79.4
18/06/2025,June 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,162.0,180,47,Falta de insumo,85.6
23/06/2025,June 2025,Monday,M2,Fresadora,Manhã,Ana Souza,171.0,180,-3,Sem parada,86.7
18/03/2025,March 2025,Tuesday,M1,Torno CNC,Noite,Ana Souza,183.0,160,0,Sem parada,80.4
06/03/2025,March 2025,Thursday,M2,Fresadora,Noite,Carlos Silva,186.0,180,0,Sem parada,81.6
21/01/2025,January 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,162.0,180,0,Sem parada,74.8
20/06/2025,June 2025,Friday,M2,Fresadora,Noite,Maria Lima,191.0,180,8,Falta de insumo,89.4
15/01/2025,January 2025,Wednesday,M3,Prensa Hidráulica,Noite,Carlos Silva,147.0,140,0,Sem parada,88.4
07/05/2025,May 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,168.0,180,0,Sem parada,92.7
28/02/2025,February 2025,Friday,M2,Fresadora,Tarde,Carlos Silva,169.0,180,0,Sem parada,91.2
18/02/2025,February 2025,Tuesday,M3,Prensa Hidráulica,Manhã,João Pereira,140.0,140,13,Falha mecânica,93.2
09/05/2025,May 2025,Friday,M1,Torno CNC,Manhã,Maria Lima,168.0,160,0,Sem parada,71.0
25/02/2025,February 2025,Tuesday,M5,Solda Robotica,Manhã,Carlos Silva,104.0,120,0,Sem parada,72.2
20/01/2025,January 2025,Monday,M1,Torno CNC,Manhã,Ana Souza,148.0,160,0,Sem parada,77.5
29/05/2025,May 2025,Thursday,M1,Torno CNC,Noite,Carlos Silva,150.0,160,0,Sem parada,81.7
17/03/2025,March 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,115.0,120,0,Sem parada,75.7
07/02/2025,February 2025,Friday,M2,Fresadora,Noite,Pedro Santos,172.0,180,0,Sem parada,92.0
09/01/2025,January 2025,Thursday,M3,Prensa Hidráulica,Manhã,Pedro Santos,135.0,140,24,Manutenção preventiva,83.8
28/03/2025,March 2025,Friday,M1,Torno CNC,Manhã,Ana Souza,158.0,160,0,Sem parada,79.1
24/03/2025,March 2025,Monday,M4,Injetora,Noite,Maria Lima,201.0,200,0,Sem parada,87.0
15/01/2025,January 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Pedro Santos,149.0,140,0,Sem parada,94.1
07/02/2025,February 2025,Friday,M5,Solda Robotica,Noite,Ana Souza,129.0,120,0,Sem parada,68.9
13/05/2025,May 2025,Tuesday,M5,Solda Robotica,Tarde,Pedro Santos,101.0,120,56,Manutenção preventiva,65.8
13/02/2025,February 2025,Thursday,M5,Solda Robotica,Manhã,Ana Souza,119.0,120,0,Sem parada,75.6
23/04/2025,April 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Maria Lima,127.0,140,0,Sem parada,85.4
04/03/2025,March 2025,Tuesday,M3,Prensa Hidráulica,Noite,Pedro Santos,133.0,140,0,Sem parada,88.5
29/05/2025,May 2025,Thursday,M2,Fresadora,Tarde,Maria Lima,192.0,180,0,Sem parada,94.1
07/04/2025,April 2025,Monday,M1,Torno CNC,Noite,Carlos Silva,149.0,160,0,Sem parada,80.6
28/04/2025,April 2025,Monday,M3,Prensa Hidráulica,Tarde,Carlos Silva,127.0,140,0,Sem parada,85.9
11/02/2025,February 2025,Tuesday,M5,Solda Robotica,Manhã,Maria Lima,133.0,120,0,Sem parada,73.2
02/04/2025,April 2025,Wednesday,M4,Injetora,Tarde,Ana Souza,209.0,200,0,Sem parada,80.3
16/01/2025,January 2025,Thursday,M5,Solda Robotica,Tarde,Pedro Santos,106.0,120,52,Manutenção preventiva,68.6
06/02/2025,February 2025,Thursday,M1,Torno CNC,Manhã,Ana Souza,162.0,160,0,Sem parada,68.3
24/02/2025,February 2025,Monday,M3,Prensa Hidráulica,Noite,Pedro Santos,132.0,140,0,Sem parada,101.3
28/03/2025,March 2025,Friday,M3,Prensa Hidráulica,Manhã,Carlos Silva,136.0,140,0,Sem parada,93.9
04/06/2025,June 2025,Wednesday,M2,Fresadora,Manhã,Maria Lima,187.0,180,0,Sem parada,86.8
30/04/2025,April 2025,Wednesday,M4,Injetora,Noite,Carlos Silva,187.0,200,19,Falha mecânica,94.7
29/05/2025,May 2025,Thursday,M2,Fresadora,Manhã,Carlos Silva,,180,0,Sem parada,89.5
30/04/2025,April 2025,Wednesday,M4,Injetora,Manhã,João Pereira,213.0,200,0,Sem parada,93.8
18/03/2025,March 2025,Tuesday,M4,Injetora,Tarde,Carlos Silva,200.0,200,0,Sem parada,102.1
01/04/2025,April 2025,Tuesday,M2,Fresadora,Tarde,Pedro Santos,195.0,180,0,Sem parada,94.8
26/03/2025,March 2025,Wednesday,M5,Solda Robotica,Noite,João Pereira,119.0,120,0,Sem parada,70.1
04/04/2025,April 2025,Friday,M1,Torno CNC,Tarde,Carlos Silva,150.0,160,0,Sem parada,70.3
04/03/2025,March 2025,Tuesday,M2,Fresadora,Tarde,Pedro Santos,162.0,180,0,Sem parada,88.0
14/01/2025,January 2025,Tuesday,M3,Prensa Hidráulica,Tarde,João Pereira,163.0,140,0,Sem parada,80.2
16/05/2025,May 2025,Friday,M5,Solda Robotica,Tarde,Maria Lima,114.0,120,0,Sem parada,68.9
09/05/2025,May 2025,Friday,M1,Torno CNC,Tarde,Ana Souza,171.0,160,0,Sem parada,71.8
10/02/2025,February 2025,Monday,M1,Torno CNC,Tarde,Maria Lima,145.0,160,0,Sem parada,76.9
28/02/2025,February 2025,Friday,M3,Prensa Hidráulica,Manhã,João Pereira,127.0,140,0,Sem parada,88.4
07/05/2025,May 2025,Wednesday,M3,Prensa Hidráulica,Noite,Maria Lima,147.0,140,0,Sem parada,94.4
17/03/2025,March 2025,Monday,M2,Fresadora,Tarde,Carlos Silva,180.0,180,0,Sem parada,81.4
29/04/2025,April 2025,Tuesday,M3,Prensa Hidráulica,Noite,Carlos Silva,150.0,140,0,Sem parada,94.6
27/02/2025,February 2025,Thursday,M1,Torno CNC,Manhã,Carlos Silva,152.0,160,0,Sem parada,68.2
28/01/2025,January 2025,Tuesday,M4,Injetora,Manhã,Maria Lima,213.0,200,0,Sem parada,90.7
21/03/2025,March 2025,Friday,M3,Prensa Hidráulica,Manhã,Maria Lima,148.0,140,0,Sem parada,93.1
02/05/2025,May 2025,Friday,M4,Injetora,Manhã,Maria Lima,192.0,200,0,Sem parada,92.6
20/06/2025,June 2025,Friday,M4,Injetora,Tarde,Maria Lima,182.0,200,0,Sem parada,93.0
08/01/2025,January 2025,Wednesday,M5,Solda Robotica,Tarde,João Pereira,120.0,120,0,Sem parada,77.3
03/01/2025,January 2025,Friday,M4,Injetora,Noite,Carlos Silva,223.0,200,-2,Sem parada,92.4
12/06/2025,June 2025,Thursday,M2,Fresadora,Noite,Ana Souza,175.0,180,0,Sem parada,83.9
24/06/2025,June 2025,Tuesday,M4,Injetora,Manhã,Maria Lima,194.0,200,0,Sem parada,88.3
13/01/2025,January 2025,Monday,M4,Injetora,Noite,Ana Souza,148.0,200,0,Sem parada,89.9
28/03/2025,March 2025,Friday,M1,Torno CNC,Tarde,Ana Souza,170.0,160,0,Sem parada,66.3
28/04/2025,April 2025,Monday,M5,Solda Robotica,Noite,Pedro Santos,117.0,120,0,Sem parada,65.7
28/04/2025,April 2025,Monday,M1,Torno CNC,Manhã,Ana Souza,,160,0,Sem parada,71.6
20/06/2025,June 2025,Friday,M5,Solda Robotica,Tarde,Pedro Santos,143.0,120,0,Sem parada,71.3
09/05/2025,May 2025,Friday,M2,Fresadora,Tarde,João Pereira,172.0,180,0,Sem parada,84.0
15/05/2025,May 2025,Thursday,M4,Injetora,Tarde,Ana Souza,,200,0,Sem parada,92.9
15/01/2025,January 2025,Wednesday,M5,Solda Robotica,Noite,Carlos Silva,125.0,120,0,Sem parada,73.1
10/03/2025,March 2025,Monday,M2,Fresadora,Tarde,João Pereira,197.0,180,0,Sem parada,85.1
28/01/2025,January 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,169.0,180,40,Falha mecânica,82.9
14/04/2025,April 2025,Monday,M3,Prensa Hidráulica,Noite,Maria Lima,156.0,140,0,Sem parada,91.8
20/05/2025,May 2025,Tuesday,M1,Torno CNC,Tarde,Carlos Silva,142.0,160,0,Sem parada,84.9
20/06/2025,June 2025,Friday,M2,Fresadora,Tarde,Pedro Santos,177.0,180,0,Sem parada,86.7
30/04/2025,April 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,,120,0,Sem parada,78.8
13/03/2025,March 2025,Thursday,M5,Solda Robotica,Tarde,Pedro Santos,124.0,120,16,Manutenção preventiva,66.0
19/03/2025,March 2025,Wednesday,M5,Solda Robotica,Noite,Pedro Santos,129.0,120,0,Sem parada,67.8
03/02/2025,February 2025,Monday,M2,Fresadora,Manhã,Maria Lima,184.0,180,0,Sem parada,78.7
25/06/2025,June 2025,Wednesday,M2,Fresadora,Noite,Pedro Santos,184.0,180,0,Sem parada,84.9
24/02/2025,February 2025,Monday,M1,Torno CNC,Tarde,Pedro Santos,158.0,160,0,Sem parada,75.6
26/03/2025,March 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Ana Souza,158.0,140,0,Sem parada,94.5
19/06/2025,June 2025,Thursday,M4,Injetora,Tarde,Carlos Silva,206.0,200,0,Sem parada,97.8
13/05/2025,May 2025,Tuesday,M4,Injetora,Tarde,Ana Souza,204.0,200,0,Sem parada,87.4
23/05/2025,May 2025,Friday,M4,Injetora,Noite,João Pereira,168.0,200,0,Sem parada,89.4
29/04/2025,April 2025,Tuesday,M4,Injetora,Manhã,Ana Souza,180.0,200,0,Sem parada,95.3
11/06/2025,June 2025,Wednesday,M5,Solda Robotica,Manhã,Pedro Santos,113.0,120,0,Sem parada,63.6
12/02/2025,February 2025,Wednesday,M3,Prensa Hidráulica,Noite,Ana Souza,146.0,140,0,Sem parada,60.9
05/02/2025,February 2025,Wednesday,M1,Torno CNC,Manhã,Ana Souza,148.0,160,0,Sem parada,68.2
31/01/2025,January 2025,Friday,M2,Fresadora,Manhã,Maria Lima,166.0,180,26,Setup de máquina,92.5
15/04/2025,April 2025,Tuesday,M4,Injetora,Tarde,Pedro Santos,201.0,200,0,Sem parada,97.9
09/06/2025,June 2025,Monday,M4,Injetora,Manhã,Maria Lima,196.0,200,0,Sem parada,105.2
20/05/2025,May 2025,Tuesday,M5,Solda Robotica,Tarde,Pedro Santos,122.0,120,0,Sem parada,63.8
18/03/2025,March 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Maria Lima,132.0,140,0,Sem parada,95.1
15/05/2025,May 2025,Thursday,M5,Solda Robotica,Manhã,Pedro Santos,105.0,120,0,Sem parada,73.8
24/04/2025,April 2025,Thursday,M3,Prensa Hidráulica,Noite,Carlos Silva,128.0,140,49,Falha mecânica,88.8
17/06/2025,June 2025,Tuesday,M5,Solda Robotica,Manhã,Ana Souza,128.0,120,13,Setup de máquina,75.7
26/03/2025,March 2025,Wednesday,M2,Fresadora,Noite,João Pereira,173.0,180,0,Sem parada,85.7
24/06/2025,June 2025,Tuesday,M2,Fresadora,Noite,Pedro Santos,192.0,180,0,Sem parada,80.9
11/04/2025,April 2025,Friday,M3,Prensa Hidráulica,Tarde,Maria Lima,130.0,140,0,Sem parada,100.4
30/01/2025,January 2025,Thursday,M5,Solda Robotica,Tarde,Carlos Silva,111.0,120,34,Falha mecânica,69.9
18/06/2025,June 2025,Wednesday,M2,Fresadora,Manhã,Ana Souza,168.0,180,0,Sem parada,90.4
30/01/2025,January 2025,Thursday,M2,Fresadora,Manhã,Carlos Silva,191.0,180,0,Sem parada,85.4
19/05/2025,May 2025,Monday,M4,Injetora,Noite,Maria Lima,191.0,200,0,Sem parada,89.7
02/05/2025,May 2025,Friday,M2,Fresadora,Noite,Maria Lima,190.0,180,0,Sem parada,88.9
05/06/2025,June 2025,Thursday,M5,Solda Robotica,Manhã,Ana Souza,,120,0,Sem parada,69.2
16/01/2025,January 2025,Thursday,M1,Torno CNC,Noite,Ana Souza,172.0,160,0,Sem parada,74.3
01/01/2025,January 2025,Wednesday,M5,Solda Robotica,Manhã,Pedro Santos,114.0,120,0,Sem parada,70.6
16/01/2025,January 2025,Thursday,M3,Prensa Hidráulica,Manhã,João Pereira,142.0,140,0,Sem parada,87.5
03/03/2025,March 2025,Monday,M2,Fresadora,Tarde,Carlos Silva,183.0,180,0,Sem parada,86.6
24/01/2025,January 2025,Friday,M2,Fresadora,Noite,Carlos Silva,155.0,180,0,Sem parada,87.7
21/04/2025,April 2025,Monday,M2,Fresadora,Manhã,João Pereira,173.0,180,0,Sem parada,80.7
07/05/2025,May 2025,Wednesday,M4,Injetora,Noite,Maria Lima,,200,0,Sem parada,102.4
04/03/2025,March 2025,Tuesday,M5,Solda Robotica,Manhã,Pedro Santos,,120,60,Falta de insumo,62.6
24/01/2025,January 2025,Friday,M2,Fresadora,Manhã,João Pereira,187.0,180,-5,Sem parada,80.1
20/03/2025,March 2025,Thursday,M2,Fresadora,Tarde,Maria Lima,184.0,180,0,Sem parada,83.7
21/03/2025,March 2025,Friday,M5,Solda Robotica,Manhã,Maria Lima,127.0,120,0,Sem parada,61.9
29/05/2025,May 2025,Thursday,M5,Solda Robotica,Manhã,Ana Souza,110.0,120,0,Sem parada,66.6
14/01/2025,January 2025,Tuesday,M2,Fresadora,Manhã,Maria Lima,182.0,180,0,Sem parada,82.0
25/03/2025,March 2025,Tuesday,M3,Prensa Hidráulica,Noite,João Pereira,136.0,140,0,Sem parada,86.2
16/06/2025,June 2025,Monday,M4,Injetora,Manhã,Ana Souza,198.0,200,0,Sem parada,88.5
20/02/2025,February 2025,Thursday,M4,Injetora,Manhã,João Pereira,214.0,200,0,Sem parada,96.7
02/04/2025,April 2025,Wednesday,M2,Fresadora,Tarde,Carlos Silva,195.0,180,0,Sem parada,86.1
23/06/2025,June 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,129.0,120,0,Sem parada,69.2
12/06/2025,June 2025,Thursday,M2,Fresadora,Manhã,Pedro Santos,184.0,180,42,Falta de insumo,88.3
16/04/2025,April 2025,Wednesday,M5,Solda Robotica,Tarde,Pedro Santos,126.0,120,0,Sem parada,64.3
21/02/2025,February 2025,Friday,M2,Fresadora,Manhã,João Pereira,214.0,180,0,Sem parada,84.7
14/01/2025,January 2025,Tuesday,M2,Fresadora,Tarde,Pedro Santos,181.0,180,0,Sem parada,83.1
05/06/2025,June 2025,Thursday,M5,Solda Robotica,Noite,Ana Souza,124.0,120,0,Sem parada,65.1
19/02/2025,February 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,152.0,140,0,Sem parada,81.3
21/01/2025,January 2025,Tuesday,M5,Solda Robotica,Noite,Carlos Silva,115.0,120,0,Sem parada,64.7
10/03/2025,March 2025,Monday,M2,Fresadora,Manhã,Maria Lima,172.0,180,0,Sem parada,87.9
14/03/2025,March 2025,Friday,M3,Prensa Hidráulica,Manhã,Carlos Silva,,140,0,Sem parada,83.2
04/06/2025,June 2025,Wednesday,M5,Solda Robotica,Noite,Pedro Santos,109.0,120,-3,Sem parada,74.2
15/04/2025,April 2025,Tuesday,M3,Prensa Hidráulica,Noite,Pedro Santos,140.0,140,0,Sem parada,85.2
07/02/2025,February 2025,Friday,M2,Fresadora,Tarde,Carlos Silva,181.0,180,0,Sem parada,90.3
30/01/2025,January 2025,Thursday,M4,Injetora,Tarde,Pedro Santos,229.0,200,0,Sem parada,100.6
09/04/2025,April 2025,Wednesday,M4,Injetora,Noite,Carlos Silva,199.0,200,0,Sem parada,93.7
28/01/2025,January 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,115.0,120,0,Sem parada,71.9
01/05/2025,May 2025,Thursday,M5,Solda Robotica,Manhã,Carlos Silva,114.0,120,0,Sem parada,69.1
24/04/2025,April 2025,Thursday,M3,Prensa Hidráulica,Tarde,João Pereira,134.0,140,0,Sem parada,91.3
02/01/2025,January 2025,Thursday,M4,Injetora,Tarde,Ana Souza,205.0,200,0,Sem parada,93.1
17/06/2025,June 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,116.0,120,27,Falha mecânica,68.9
07/03/2025,March 2025,Friday,M4,Injetora,Manhã,João Pereira,196.0,200,0,Sem parada,93.6
28/03/2025,March 2025,Friday,M3,Prensa Hidráulica,Tarde,Pedro Santos,154.0,140,0,Sem parada,97.0
17/01/2025,January 2025,Friday,M5,Solda Robotica,Tarde,Carlos Silva,123.0,120,0,Sem parada,79.4
11/02/2025,February 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,216.0,180,0,Sem parada,82.3
24/02/2025,February 2025,Monday,M2,Fresadora,Manhã,Maria Lima,164.0,180,0,Sem parada,77.8
17/02/2025,February 2025,Monday,M3,Prensa Hidráulica,Noite,Carlos Silva,150.0,140,0,Sem parada,93.2
26/02/2025,February 2025,Wednesday,M2,Fresadora,Noite,Maria Lima,162.0,180,0,Sem parada,81.5
16/04/2025,April 2025,Wednesday,M3,Prensa Hidráulica,Noite,João Pereira,120.0,140,0,Sem parada,91.6
15/04/2025,April 2025,Tuesday,M5,Solda Robotica,Noite,Ana Souza,118.0,120,0,Sem parada,74.6
11/06/2025,June 2025,Wednesday,M2,Fresadora,Noite,Ana Souza,204.0,180,0,Sem parada,94.5
20/03/2025,March 2025,Thursday,M3,Prensa Hidráulica,Manhã,Maria Lima,149.0,140,0,Sem parada,83.3
01/01/2025,January 2025,Wednesday,M2,Fresadora,Manhã,Maria Lima,202.0,180,0,Sem parada,88.8
15/04/2025,April 2025,Tuesday,M1,Torno CNC,Manhã,João Pereira,155.0,160,0,Sem parada,71.8
21/04/2025,April 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,112.0,120,6,Setup de máquina,77.7
13/02/2025,February 2025,Thursday,M1,Torno CNC,Noite,Ana Souza,165.0,160,0,Sem parada,72.5
30/01/2025,January 2025,Thursday,M3,Prensa Hidráulica,Manhã,Pedro Santos,131.0,140,20,Falha mecânica,82.5
01/01/2025,January 2025,Wednesday,M2,Fresadora,Noite,Pedro Santos,173.0,180,0,Sem parada,82.7
21/01/2025,January 2025,Tuesday,M5,Solda Robotica,Manhã,Carlos Silva,107.0,120,0,Sem parada,73.3
05/05/2025,May 2025,Monday,M3,Prensa Hidráulica,Manhã,Carlos Silva,145.0,140,0,Sem parada,95.2
20/02/2025,February 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,148.0,140,0,Sem parada,89.6
22/01/2025,January 2025,Wednesday,M2,Fresadora,Manhã,João Pereira,178.0,180,0,Sem parada,79.8
03/01/2025,January 2025,Friday,M4,Injetora,Manhã,João Pereira,196.0,200,11,Falha mecânica,85.1
20/02/2025,February 2025,Thursday,M1,Torno CNC,Noite,Ana Souza,164.0,160,0,Sem parada,77.2
23/01/2025,January 2025,Thursday,M1,Torno CNC,Noite,João Pereira,150.0,160,0,Sem parada,67.9
25/03/2025,March 2025,Tuesday,M5,Solda Robotica,Tarde,Carlos Silva,116.0,120,0,Sem parada,66.0
11/04/2025,April 2025,Friday,M5,Solda Robotica,Noite,Pedro Santos,106.0,120,38,Falta de insumo,72.9
14/01/2025,January 2025,Tuesday,M1,Torno CNC,Tarde,João Pereira,174.0,160,0,Sem parada,75.1
17/04/2025,April 2025,Thursday,M4,Injetora,Noite,,193.0,200,0,Sem parada,96.3
09/06/2025,June 2025,Monday,M2,Fresadora,Tarde,Pedro Santos,212.0,180,0,Sem parada,83.0
18/06/2025,June 2025,Wednesday,M1,Torno CNC,Tarde,Pedro Santos,186.0,160,0,Sem parada,75.0
21/05/2025,May 2025,Wednesday,M1,Torno CNC,Tarde,Pedro Santos,154.0,160,0,Sem parada,84.4
19/03/2025,March 2025,Wednesday,M2,Fresadora,Tarde,Pedro Santos,165.0,180,0,Sem parada,90.7
11/02/2025,February 2025,Tuesday,M4,Injetora,Tarde,Carlos Silva,213.0,200,0,Sem parada,97.5
20/03/2025,March 2025,Thursday,M1,Torno CNC,Noite,João Pereira,128.0,160,53,Falha mecânica,80.9
11/06/2025,June 2025,Wednesday,M2,Fresadora,Manhã,Maria Lima,195.0,180,0,Sem parada,83.1
08/05/2025,May 2025,Thursday,M2,Fresadora,Noite,João Pereira,185.0,180,0,Sem parada,87.3
19/05/2025,May 2025,Monday,M2,Fresadora,Tarde,Carlos Silva,177.0,180,0,Sem parada,76.8
13/06/2025,June 2025,Friday,M5,Solda Robotica,Manhã,João Pereira,140.0,120,0,Sem parada,78.0
24/02/2025,February 2025,Monday,M4,Injetora,Noite,,177.0,200,0,Sem parada,86.8
09/06/2025,June 2025,Monday,M5,Solda Robotica,Tarde,Maria Lima,128.0,120,0,Sem parada,71.0
